text,label
"an error pops when I try to pay for my online order, what can I do?",PAYMENT
"i got an error when i attempted to make a payment, but i was charged anyway, can u inform of it?",PAYMENT
"I have a problem when trying to pay, I need help notifying it",PAYMENT
"I have a problem making a payment with card, how can I report it?",PAYMENT
"I have a problem when trying to make a payment with card, how can I report it?",PAYMENT
ask an agent how to report fucking problems paying,PAYMENT
"please, could you ask an agent where to inform of a fucking issue paying?",PAYMENT
"ask an agent if i can notify issues making a payment, please",PAYMENT
I have a problem when trying to make a payment with card,PAYMENT
"please, could u ask an agent where to notify fucking problems making a payment?",PAYMENT
how can I report a payment issue?,PAYMENT
i want to solve payment problems,PAYMENT
i want to infrm of issues with my payment,PAYMENT
"I got an error message when I tried to pay, but my card was charged anyway, what should  I do to notify it?",PAYMENT
"I have an issue when trying to pay for my online order, I need help informing of it",PAYMENT
"an error message pops when i try to make a payment with card, what can i do?",PAYMENT
"I got an error message when I tried to make a payment, but my card was charged anyway, how can I report it?",PAYMENT
"I have a prbolem making a payment, how do I notify it?",PAYMENT
"I got an error message when I tried to pay, but my card was charged anyway, how can I report it?",PAYMENT
"I have aproblem when trying to make a payment, how can I inform lf it?",PAYMENT
"an error pops when I attempt to pay for my online order, what do I have to do?",PAYMENT
I want to notify a problem with my payment,PAYMENT
"i want to notify a payment problem, what should i do?",PAYMENT
"i got an error when i tried to make a payment, but i was charged anyway, help me notify it",PAYMENT
where to inform of payment issues,PAYMENT
"I want to report a problem making a payment, can you help me?",PAYMENT
"please, could u ask an agent where i can inform of a problem paying?",PAYMENT
can u ask an agent how i can notify an issue with my payment?,PAYMENT
"I got an error message when I attempted to make a payment, but I was charged anyway, can you notify it?",PAYMENT
"I have an issue making a payment with card and I want to notify it, please",PAYMENT
"I got an error when I attempted to pay, but my card was charged anyway, inform of it",PAYMENT
how can I notify a problem with my payment?,PAYMENT
how to report problems paying,PAYMENT
"I get an error message when I try to make a payment, what should I do?",PAYMENT
"i have a problem paying, what can i do to inform of it?",PAYMENT
"I got an error when I attempted to pay, but I was charged anyway, how do I inform of it?",PAYMENT
"could you ask an agent how I can notifu an issue making a paymnet, please?",PAYMENT
"please, ask an agent where i can report a probglem paying",PAYMENT
"I got an error message when I attempted to pay, but my card was charged anyway, how do I notify it?",PAYMENT
"ask an agent how I could report problems making a payment, please",PAYMENT
"ask an agent if I could solve fucking issues paying, please",PAYMENT
"I have an issue paying for my online order, I need help reporting it",PAYMENT
"I got an error when I tried to make a payment, but I was charged anyway and I want to notify it",PAYMENT
"i have a problem making a payment, what should i do to report it?",PAYMENT
i wanna inform of issues making a payment,PAYMENT
"I have a problem when trying to pay for my online order, what do I have to do to notify it?",PAYMENT
how can I solve a problem making a payment?,PAYMENT
I have an issue when trying to pay for my order and I want to notify it,PAYMENT
I need help reporting a problem making a payment,PAYMENT
"I got an error message when I tried to make a payment, but my card was charged anyway, can I report it?",PAYMENT
"can u ask an agent if i can inform of payment problems, please?",PAYMENT
"I got an error message when I attempted to make a payment, but my card was charged anyway, how do I notify it?",PAYMENT
"i wanna inform of a issue making a payment, can u help me?",PAYMENT
"i want to report a problem with my payment, what should i do?",PAYMENT
"i have an issue when trying to pay for my online order, what should i do to report it?",PAYMENT
"I have an issue when trying to make a payment, can I inform of it?",PAYMENT
"I want to solve an issue paying, can you help me?",PAYMENT
how do i notify an issue paying?,PAYMENT
can u ask an agent where i can inform of an issue making a payment?,PAYMENT
"I got an error when I tried to make a payment, but I was charged anyway",PAYMENT
"i got a error when i attempted to make a payment, but my card was charged anyway, what do i have to do to notify it?",PAYMENT
"i get an error when i attempt to pay for my online order, what should i do?",PAYMENT
"I got an error when I tried to make a payment, but I was charged anyway, how can I inform of it?",PAYMENT
"I have an issue paying for my order, what can I do to notify it?",PAYMENT
"I want to notify a payment problem, what do I have to do?",PAYMENT
I get an error message when I attempt to make a payment,PAYMENT
"could u ask an agent to solve payment problems, please?",PAYMENT
I need help solving issues paying,PAYMENT
"could u ask an agent how i can report problems with my payment, please?",PAYMENT
I'd like to notify fucking issues with my payment,PAYMENT
I have a problem when trying to pay for my order and I want to notify it,PAYMENT
"I got an error message when I tried to pay, but I was charged anyway, what can I do to report it?",PAYMENT
"I got an error message when I tried to pay, but I was charged anyway, can you help me?",PAYMENT
"i got an error message when i tried to pay, but my card was charged anyway, can i report it?",PAYMENT
where can i report problems making a payent?,PAYMENT
where can I notify a payment problem?,PAYMENT
"I have an issue when trying to pay, inform of it",PAYMENT
"i have a problem when trying to pay with card, how do i report it?",PAYMENT
how to notify problems with my payment,PAYMENT
"i want to solvea problem with my payment, what do i have to do?",PAYMENT
"i got an error message when i attempted to pay, but my card was charged anyway, what can i do to report it?",PAYMENT
"I have a problem making a payment with card, what can I do?",PAYMENT
"please, can u ask an agent to report fucking payment problems?",PAYMENT
"I have an issue making a payment, what can I do to report it?",PAYMENT
"I got an error message when I attempted to make a payment, but I was charged anyway, inform of it",PAYMENT
"please, can you ask an agent how I can report issues with my payment?",PAYMENT
where can I notify an issue paying?,PAYMENT
"an error pops when I attempt to make a payment for my online order, what do I have  to do?",PAYMENT
"I have an issue paying, I need help reporting it",PAYMENT
"i have an issue when trying to make a payment and i wanna report it, please",PAYMENT
"I have a problem when trying to make a payment, can you report it?",PAYMENT
"I got an error when I tried to make a payment, but I was charged anyway, what do I have to do to notify it?",PAYMENT
"I got an error message when I tried to pay, but I was charged anyway, what do I have to do to report it?",PAYMENT
help me solve an issue with my payment,PAYMENT
"I have a problem when trying to pay for my order , help me report it",PAYMENT
"I want to solve a problem paying, what can I do?",PAYMENT
"I have an issue when trying to make a payment with card, what do I have to do?",PAYMENT
I have an issue making a payment and I want to inform of it,PAYMENT
can you ask an agent how I could solve fucking payment problems?,PAYMENT
